,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,trending,conda_forge
219,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2019-11-17 15:47:15.000,2023-09-10 22:29:17.739,2019-10-30 17:50:10,279.0,,61.0,1.0,,,,433.0,,,13.0,10.0,20,False,,assertpy,conda-forge/assertpy,,109.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000,109.0,436427.0,437021.0,https://anaconda.org/conda-forge/assertpy,2023-09-10 22:29:17.739,22601.0,3.0,,,,,,,,,,,,,,,,7.0,
220,hacking,openstack/hacking,linters,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,,https://github.com/openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2023-09-25 06:22:00.000,2023-09-25 06:20:54,1070.0,4.0,47.0,33.0,7.0,,,233.0,,,,187.0,20,True,,hacking,,['flake8'],,,https://pypi.org/project/hacking,,,72690.0,72690.0,,,,3.0,,,,,,,,,,,,,,,,-8.0,
221,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,26.0,4.0,38.0,5.0,26.0,126.0,,,,12.0,20,False,,flake8-commas,,['flake8'],16305.0,16305.0,https://pypi.org/project/flake8-commas,,,415878.0,415878.0,,,,3.0,,,,,,,,,,,,,,,,,
222,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000,2023-06-16 13:16:51.618,2021-03-21 11:36:52,70.0,,20.0,6.0,14.0,9.0,3.0,114.0,,,2.0,14.0,20,False,,dodgy,conda-forge/dodgy,,2554.0,2554.0,https://pypi.org/project/dodgy,,,524464.0,525368.0,https://anaconda.org/conda-forge/dodgy,2023-06-16 13:16:51.618,76893.0,3.0,,,,,,,,,,,,,,,,,
223,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2023-06-16 13:25:29.031,2022-07-19 20:45:38,40.0,,9.0,3.0,8.0,8.0,6.0,62.0,,,5.0,7.0,20,False,,pylint-flask,conda-forge/pylint-flask,['pylint'],7986.0,7631.0,https://pypi.org/project/pylint-flask,2019-01-30 19:26:02.000,355.0,1530132.0,1531396.0,https://anaconda.org/conda-forge/pylint-flask,2023-06-16 13:25:29.031,107510.0,3.0,,,,,,,,,,,,,,,,,
224,reloadium,reloadware/reloadium,debugging,"Hot Reloading, Profiling and AI debugging for Python.",,https://github.com/reloadware/reloadium,https://github.com/reloadware/reloadium,Apache-2.0,2022-01-15 03:01:41.000,2023-08-16 12:13:55.000,2023-08-16 12:13:55,49.0,2.0,49.0,25.0,25.0,18.0,101.0,2522.0,2023-08-16 12:10:46.000,1.2.1,42.0,3.0,19,True,,reloadium,,,,,https://pypi.org/project/reloadium,2023-08-16 12:10:46.000,,1153.0,1153.0,,,,3.0,,,,,,,,,,,,,,,,,
225,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2023-06-16 19:26:36.247,2021-11-13 14:58:04,27.0,,123.0,34.0,4.0,5.0,4.0,1653.0,,,2.0,3.0,19,False,,heartrate,conda-forge/heartrate,,52.0,52.0,https://pypi.org/project/heartrate,,,1078.0,1182.0,https://anaconda.org/conda-forge/heartrate,2023-06-16 19:26:36.247,2822.0,3.0,,,,,,,,,,,,,,,,,
226,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2022-05-18 12:08:29.000,2022-05-18 12:07:17,415.0,,74.0,42.0,48.0,20.0,34.0,1580.0,2022-05-18 12:08:29.000,0.9.4,39.0,10.0,19,False,,birdseye,,,4.0,,https://pypi.org/project/birdseye,2022-05-18 12:08:29.000,4.0,947.0,947.0,,,,3.0,,,,,,,,,,,,,,,,,
227,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,,2017-06-29 18:15:26.000,2023-09-28 12:39:04.000,2023-09-28 12:30:27,101.0,4.0,54.0,43.0,22.0,7.0,25.0,1552.0,2020-12-02 20:33:26.000,20.12.2,3.0,42.0,19,False,,xar,,,28.0,28.0,https://pypi.org/project/xar,,,353.0,353.0,,,,3.0,,,,,,,,,,,,,,,,,
228,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,,2014-03-30 19:11:21.000,2022-11-04 09:45:28.000,2022-04-21 14:15:55,556.0,,115.0,33.0,90.0,26.0,144.0,851.0,,,,30.0,19,False,,pynsist,,,203.0,203.0,https://pypi.org/project/pynsist,,,1668.0,1668.0,,,,3.0,,,,,,,,,,,,,,,,,
229,pyheat,csurfer/pyheat,profiling,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,,https://github.com/csurfer/pyheat,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000,2023-07-04 11:25:43.000,2021-09-18 20:16:24,55.0,,42.0,13.0,8.0,6.0,9.0,777.0,2018-12-06 03:59:34.000,0.0.6,6.0,5.0,19,False,,py-heat,,,62.0,56.0,https://pypi.org/project/py-heat,2018-12-06 03:59:34.000,6.0,2445.0,2445.0,,,,3.0,,,,,,,,,,,,,,,,,
230,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2023-09-01 07:51:04.000,2023-09-01 07:48:02,73.0,2.0,57.0,8.0,54.0,9.0,34.0,355.0,2023-09-01 07:51:04.000,2.0.1,13.0,18.0,19,True,,pytest-docker,,['pytest'],,,https://pypi.org/project/pytest-docker,,,139110.0,139113.0,,,,3.0,132.0,,,,,,,,,,,,,,,,
231,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2023-07-07 11:13:17.000,2023-07-07 10:58:24,475.0,2.0,21.0,5.0,177.0,10.0,99.0,234.0,2023-07-07 11:07:02.000,1.0.0,32.0,15.0,19,True,hakancelikdev/unimport,unimport,,,,,https://pypi.org/project/unimport,,,12471.0,12471.0,,,,3.0,,,,,,,,,,,,,,,,,
232,flakehell,life4/flakehell,linters,"Flake8 wrapper to make it nice, legacy-friendly, configurable.",,https://github.com/life4/flakehell,https://github.com/life4/flakehell,MIT,2019-08-06 11:37:21.000,2021-01-11 21:35:41.000,2021-01-11 21:35:40,368.0,,47.0,5.0,68.0,4.0,,233.0,2021-01-11 18:41:10.489,0.9.0,28.0,16.0,19,False,,flakehell,,['flake8'],18.0,,https://pypi.org/project/flakehell,2021-01-11 18:41:10.489,18.0,22789.0,22790.0,,,,3.0,71.0,,,,,,,,,,,,,,,,
233,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2023-09-26 17:41:17.851,2023-09-24 09:24:40,143.0,12.0,19.0,5.0,69.0,46.0,72.0,162.0,2022-07-28 16:33:54.000,0.19.3,21.0,14.0,19,True,,flake8-simplify,conda-forge/flake8-simplify,,,,https://pypi.org/project/flake8-simplify,,,280881.0,281896.0,https://anaconda.org/conda-forge/flake8-simplify,2023-09-26 17:41:17.851,33506.0,3.0,,,,,,,,,,,,,,,,,
234,massedit,elmotec/massedit,refactoring,Programmatically edit text files with Python. Useful for source to source transformations.,,https://github.com/elmotec/massedit,https://github.com/elmotec/massedit,MIT,2012-03-11 16:18:30.000,2023-09-12 01:27:09.000,2023-09-12 01:27:09,194.0,16.0,16.0,5.0,17.0,1.0,7.0,110.0,2023-09-11 03:03:54.000,0.70.1,10.0,9.0,19,True,,massedit,,,41.0,41.0,https://pypi.org/project/massedit,,,2744.0,2744.0,,,,3.0,23.0,,,,,,,,,,,,,,,,
235,flake8-mypy,ambv/flake8-mypy,linters,A plugin for flake8 integrating Mypy.,,https://github.com/ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000,2020-06-19 16:51:36.000,2020-06-19 16:51:00,50.0,,15.0,5.0,13.0,19.0,3.0,103.0,2017-08-31 23:17:01.000,17.8.0,6.0,8.0,19,False,,flake8-mypy,,['flake8'],1754.0,1631.0,https://pypi.org/project/flake8-mypy,2017-08-31 23:17:01.000,123.0,43424.0,43424.0,,,,3.0,,,,,,,,,,,,,,,,,
236,pyformat,myint/pyformat,formatters,Formats Python code to follow a consistent style.,,https://github.com/myint/pyformat,https://github.com/myint/pyformat,Saxpath,2013-03-24 21:45:30.000,2021-10-29 14:54:42.000,2019-05-24 17:17:56,199.0,,9.0,8.0,6.0,4.0,3.0,94.0,2014-09-07 13:57:37.000,0.5.7,23.0,3.0,19,False,,pyformat,,,1845.0,1819.0,https://pypi.org/project/pyformat,2017-01-04 02:31:11.000,26.0,23020.0,23020.0,,,,3.0,,,,,,,,,,,,,,,,,
237,mkdocs-git-revision-date-plugin,zhaoterryy/mkdocs-git-revision-date-plugin,documentation,MkDocs plugin for setting revision date from git per markdown file.,,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000,2023-03-28 19:19:30.000,2022-03-08 14:42:57,26.0,,9.0,5.0,9.0,5.0,9.0,54.0,2022-03-08 14:43:59.000,0.3.2,2.0,7.0,19,False,,mkdocs-git-revision-date-plugin,,['mkdocs'],1566.0,1566.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,,,39801.0,39801.0,,,,3.0,,,,,,,,,,,,,,,,,
238,fake2db,emirozer/fake2db,testing,create custom test databases that are populated with fake data.,,https://github.com/emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000,2019-11-25 09:19:01.000,2019-11-25 09:19:00,242.0,,117.0,68.0,29.0,7.0,15.0,2224.0,2019-03-09 13:53:12.000,1.0.0,2.0,18.0,18,False,,fake2db,,,23.0,23.0,https://pypi.org/project/fake2db,,,381.0,381.0,,,,3.0,,,,,,,,,,,,,,,,,
239,vex,sashahart/vex,virtual-envs,Run a command in the named virtualenv.,,https://github.com/sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2021-10-30 20:12:27.000,2019-05-10 19:18:48,200.0,,24.0,14.0,24.0,2.0,40.0,372.0,2019-05-10 19:21:38.000,0.0.19,18.0,3.0,18,False,,vex,,,39.0,29.0,https://pypi.org/project/vex,2019-05-10 19:21:38.000,10.0,838.0,838.0,,,,3.0,,,,,,,,,,,,,,,,,
240,bellybutton,hchasestevens/bellybutton,linters,Custom Python linting through AST expressions.,,https://github.com/hchasestevens/bellybutton,https://github.com/hchasestevens/bellybutton,MIT,2018-02-17 06:31:44.000,2023-07-27 15:15:12.000,2023-07-27 15:12:07,35.0,2.0,15.0,6.0,23.0,11.0,6.0,259.0,2023-07-27 15:15:12.000,0.3.2,12.0,6.0,18,True,,bellybutton,,,42.0,41.0,https://pypi.org/project/bellybutton,2023-07-27 15:15:12.000,1.0,15764.0,15764.0,,,,3.0,,,,,,,,,,,,,,,,,
241,pynt,rags/pynt,build-tools,A pynt of Python build.,,https://github.com/rags/pynt,https://github.com/rags/pynt,MIT,2012-11-17 13:12:49.000,2022-05-13 18:18:48.000,2019-10-04 19:05:46,128.0,,18.0,11.0,10.0,6.0,13.0,156.0,2018-06-24 06:23:48.000,0.8.2,7.0,10.0,18,False,,pynt,,,144.0,116.0,https://pypi.org/project/pynt,2018-06-24 06:23:48.000,28.0,10881.0,10881.0,,,,3.0,,,,,,,,,,,,,,,,,
242,pip-run,jaraco/pip-run,dependency-managers,pip-run - dynamic dependency loader for Python.,,https://github.com/jaraco/pip-run,https://github.com/jaraco/pip-run,MIT,2016-01-25 01:59:13.000,2023-09-09 19:23:36.000,2023-09-09 19:23:35,802.0,38.0,16.0,6.0,19.0,5.0,61.0,107.0,2023-09-09 19:30:56.000,12.2.2,41.0,18.0,18,True,,pip-run,,,,,https://pypi.org/project/pip-run,,,4220.0,4220.0,,,,3.0,,,,,,,,,,,,,,,,,
243,unify,myint/unify,refactoring,Modifies strings to all use the same quote where possible.,,https://github.com/myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2023-06-16 19:26:39.293,2019-08-07 13:44:00,69.0,,15.0,7.0,10.0,8.0,3.0,88.0,,,1.0,5.0,18,False,,unify,conda-forge/unify,,1229.0,1229.0,https://pypi.org/project/unify,,,84418.0,84476.0,https://anaconda.org/conda-forge/unify,2023-06-16 19:26:39.293,1591.0,3.0,,,,,,,,,,,,,,,,,
244,autoimport,lyz-code/autoimport,formatters,Autoimport automatically fixes wrong import statements.,,https://github.com/lyz-code/autoimport,https://github.com/lyz-code/autoimport,GPL-3.0,2020-10-16 22:43:09.000,2023-08-28 08:57:18.000,2023-08-28 08:55:28,538.0,4.0,21.0,2.0,203.0,10.0,32.0,79.0,2023-02-08 16:54:01.303,1.3.3,40.0,14.0,18,True,,autoimport,,,122.0,116.0,https://pypi.org/project/autoimport,2023-02-08 16:54:01.303,6.0,3352.0,3352.0,,,,3.0,,,,,,,,,,,,,,,,,
245,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2023-09-26 13:03:52.000,2023-09-26 13:03:51,461.0,31.0,20.0,6.0,198.0,,54.0,312.0,,,,11.0,17,True,,add-trailing-comma,,,,,https://pypi.org/project/add-trailing-comma,,,27233.0,27233.0,,,,3.0,,,,,,,,,,,,,,,,,
246,imhotep,justinabrahms/imhotep,linters,A static-analysis bot for Github.,,https://github.com/justinabrahms/imhotep,https://github.com/justinabrahms/imhotep,MIT,2012-12-17 01:26:32.000,2023-06-17 04:37:59.000,2023-06-17 04:37:59,400.0,,36.0,9.0,68.0,20.0,26.0,222.0,2022-02-20 06:09:19.000,2.0.0,10.0,17.0,17,True,,imhotep,,,17.0,11.0,https://pypi.org/project/imhotep,2022-02-20 06:09:19.000,6.0,30.0,30.0,,,,3.0,,,,,,,,,,,,,,,,,
247,com2ann,ilevkivskyi/com2ann,refactoring,Tool for translation type comments to type annotations in Python.,,https://github.com/ilevkivskyi/com2ann,https://github.com/ilevkivskyi/com2ann,MIT,2016-09-09 07:17:02.000,2023-08-29 08:53:47.000,2023-08-29 08:53:43,44.0,3.0,11.0,7.0,31.0,7.0,21.0,135.0,,,,7.0,17,True,,com2ann,,,48.0,48.0,https://pypi.org/project/com2ann,,,21291.0,21291.0,,,,3.0,,,,,,,,,,,,,,,,,
248,mkdocs-versioning,zayd62/mkdocs-versioning,documentation,A tool that allows for versioning sites built with mkdocs.,,https://github.com/zayd62/mkdocs-versioning,https://github.com/zayd62/mkdocs-versioning,MIT,2019-07-20 18:09:56.000,2021-08-01 15:51:53.000,2021-08-01 15:51:53,133.0,,6.0,3.0,39.0,3.0,22.0,40.0,2021-02-11 10:24:03.000,0.4.0,2.0,5.0,17,False,,mkdocs-versioning,,['mkdocs'],63.0,63.0,https://pypi.org/project/mkdocs-versioning,,,3192.0,3192.0,,,,3.0,,,,,,,,,,,,,,,,,
249,pyenv-installer,pyenv/pyenv-installer,virtual-envs,This tool is used to install `pyenv` and friends.,,https://github.com/pyenv/pyenv-installer,https://github.com/pyenv/pyenv-installer,MIT,2013-06-01 03:48:07.000,2023-06-10 12:37:58.000,2023-06-10 12:37:58,149.0,,400.0,74.0,60.0,6.0,73.0,3720.0,,,,39.0,16,True,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
250,dh-virtualenv,spotify/dh-virtualenv,virtual-envs,Python virtualenvs in Debian packages.,,https://github.com/spotify/dh-virtualenv,https://github.com/spotify/dh-virtualenv,GPL-2.0,2013-10-09 19:03:43.000,2023-05-18 15:24:11.000,2023-01-03 15:31:24,422.0,,175.0,42.0,154.0,32.0,172.0,1576.0,,,,60.0,16,True,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
251,tbvaccine,skorokithakis/tbvaccine,logging,A small utility to pretty-print Python tracebacks.,,https://github.com/skorokithakis/tbvaccine,https://github.com/skorokithakis/tbvaccine,MIT,2016-08-27 17:31:59.000,2020-03-01 19:24:46.000,2020-03-01 19:24:44,80.0,,11.0,6.0,18.0,7.0,13.0,365.0,2017-07-27 16:45:20.000,0.2.2,8.0,12.0,16,False,,tbvaccine,,,11.0,11.0,https://pypi.org/project/tbvaccine,,,2111.0,2111.0,,,,3.0,,,,,,,,,,,,,,,,,
252,dlint,dlint-py/dlint,security,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,,https://github.com/dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2023-06-16 19:27:52.099,2023-04-10 19:27:15,234.0,,16.0,2.0,16.0,22.0,21.0,157.0,,,4.0,16.0,16,True,,dlint,conda-forge/dlint,,,,https://pypi.org/project/dlint,,,140503.0,140669.0,https://anaconda.org/conda-forge/dlint,2023-06-16 19:27:52.099,3666.0,3.0,,,,,,,,,,,,,,,,,
253,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2023-09-13 06:38:29.000,2022-08-29 13:45:55,70.0,,27.0,5.0,18.0,11.0,16.0,108.0,,,,12.0,16,False,,flake8-bandit,,['flake8'],,,https://pypi.org/project/flake8-bandit,,,481617.0,481617.0,,,,3.0,,,,,,,,,,,,,,,,,
254,pytest-play,pytest-dev/pytest-play,testing,pytest plugin that let you automate actions and assertions with test metrics reporting executing plain YAML files.,,https://github.com/pytest-dev/pytest-play,https://github.com/pytest-dev/pytest-play,Apache-2.0,2017-12-14 09:08:26.000,2019-08-20 15:57:27.000,2019-06-12 11:57:28,382.0,,4.0,9.0,62.0,4.0,25.0,68.0,2019-06-12 11:59:29.000,2.3.1,23.0,3.0,16,False,,pytest-play,,['pytest'],10.0,,https://pypi.org/project/pytest-play,2019-06-12 11:59:29.000,10.0,158.0,158.0,,,,3.0,,,,,,,,,,,,,,,,,
255,pycycle,bndr/pycycle,linters,Tool for pinpointing circular imports in Python. Find cyclic imports in any project.,,https://github.com/bndr/pycycle,https://github.com/bndr/pycycle,MIT,2017-01-28 17:22:00.000,2022-01-15 20:44:01.000,2017-02-13 18:07:04,26.0,,20.0,6.0,6.0,15.0,2.0,320.0,2017-02-13 18:07:58.000,0.0.8,8.0,2.0,15,False,,pycycle,,,86.0,77.0,https://pypi.org/project/pycycle,2017-02-13 18:07:58.000,9.0,3267.0,3267.0,,,,3.0,,,,,,,,,,,,,,,,,
256,cohesion,mschwager/cohesion,code-metrics,A tool for measuring Python class cohesion.,,https://github.com/mschwager/cohesion,https://github.com/mschwager/cohesion,GPL-3.0,2016-08-11 21:09:32.000,2023-06-16 19:27:52.015,2023-03-08 16:15:03,84.0,,4.0,10.0,2.0,5.0,12.0,210.0,2023-03-08 16:22:18.671,1.1.0,10.0,3.0,15,True,,cohesion,conda-forge/cohesion,,11.0,,https://pypi.org/project/cohesion,2019-07-10 16:08:05.000,11.0,5808.0,5891.0,https://anaconda.org/conda-forge/cohesion,2023-06-16 19:27:52.015,1840.0,3.0,,,,,,,,,,,,,,,,,
257,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,,2016-05-26 17:45:08.632,2023-06-16 13:17:34.885,2018-06-28 13:35:12,500.0,,13.0,5.0,1.0,,,83.0,,,12.0,62.0,15,False,,memory_profiler,conda-forge/memory_profiler,,,,https://pypi.org/project/memory_profiler,,,838505.0,842680.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,367402.0,3.0,,,,,,,,,,,,,,,,-11.0,
258,yala,cemsbr/yala,linters,Yet Another Linter Aggregator.,,https://github.com/cemsbr/yala,https://github.com/cemsbr/yala,MIT,2017-06-02 22:45:50.000,2023-09-06 18:14:00.000,2023-01-30 07:50:18,198.0,,5.0,2.0,139.0,1.0,11.0,14.0,2023-01-30 07:57:23.000,3.2.0,8.0,4.0,15,False,,yala,,"['flake8', 'pylint']",50.0,50.0,https://pypi.org/project/yala,,,775.0,775.0,,,,3.0,,,,,,,,,,,,,,,,,
259,pep8ify,spulec/pep8ify,refactoring,A library that modifies python source code to conform to pep8.,,https://github.com/spulec/pep8ify,https://github.com/spulec/pep8ify,Apache-2.0,2012-06-03 03:31:33.000,2019-03-08 03:06:14.000,2014-10-24 20:36:38,154.0,,12.0,6.0,7.0,7.0,12.0,118.0,,,,6.0,14,False,,pep8ify,,,46.0,46.0,https://pypi.org/project/pep8ify,,,262.0,262.0,,,,3.0,,,,,,,,,,,,,,,,,
260,subpar,google/subpar,packaging,Subpar is a utility for creating self-contained python executables. It is designed to work well with Bazel.,,https://github.com/google/subpar,https://github.com/google/subpar,Apache-2.0,2016-08-03 20:11:35.000,2022-12-27 14:53:53.000,2022-12-19 19:23:19,95.0,,67.0,18.0,75.0,34.0,30.0,560.0,2019-05-14 20:14:05.000,2.0.0,5.0,16.0,13,True,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
261,freshenv,raiyanyahya/freshenv,virtual-envs,"Provision, share, manage local and cloud developer environments.",,https://github.com/raiyanyahya/freshenv,https://github.com/raiyanyahya/freshenv,MPL-2.0,2021-12-19 21:38:32.000,2023-03-03 20:00:09.000,2022-11-06 20:48:39,188.0,,3.0,2.0,166.0,,3.0,168.0,2022-08-09 15:40:30.000,3.0.0,5.0,3.0,13,True,,freshenv,raiyanyahya/freshenv,,,,https://pypi.org/project/freshenv,,,208.0,208.0,https://anaconda.org/raiyanyahya/freshenv,,,3.0,,,,,,,,,,,,,,,,,
262,universal-build,ml-tooling/universal-build,build-tools,Universal build utilities for containerized build pipelines.,,https://github.com/ml-tooling/universal-build,https://github.com/ml-tooling/universal-build,MIT,2020-10-19 14:57:21.000,2022-11-09 08:14:25.000,2022-09-15 18:19:20,395.0,,7.0,5.0,34.0,,3.0,19.0,2021-11-17 16:59:34.000,0.6.18,28.0,5.0,13,True,,universal-build,,,12.0,12.0,https://pypi.org/project/universal-build,,,131.0,131.0,,,,3.0,19.0,,,,,,,,,,,,,,,,
263,livepython,agermanidis/livepython,profiling,Visually trace Python code in real-time.,,https://github.com/agermanidis/livepython,https://github.com/agermanidis/livepython,MIT,2017-10-03 00:19:59.000,2019-01-22 17:39:55.000,2017-11-14 21:27:52,20.0,,168.0,78.0,4.0,11.0,15.0,2539.0,,,,3.0,12,False,,,,,2.0,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
264,retype,ambv/retype,refactoring,Re-apply type annotations from .pyi stubs to your codebase.,,https://github.com/ambv/retype,https://github.com/ambv/retype,MIT,2017-03-11 07:54:58.000,2023-06-16 16:07:40.909,2022-08-14 07:12:06,109.0,,17.0,6.0,28.0,,15.0,134.0,2022-08-14 07:05:53.000,22.8.0,7.0,9.0,12,False,,retype,conda-forge/retype,,,,https://pypi.org/project/retype,,,515.0,867.0,https://anaconda.org/conda-forge/retype,2023-06-16 16:07:40.909,23996.0,3.0,,,,,,,,,,,,,,,,,
265,pipenv-pipes,gtalarico/pipenv-pipes,virtual-envs,A PipEnv Environment Switcher.,,https://github.com/gtalarico/pipenv-pipes,https://github.com/gtalarico/pipenv-pipes,MIT,2018-05-02 03:56:41.000,2022-12-08 02:07:55.000,2019-06-27 03:42:48,285.0,,18.0,5.0,21.0,7.0,10.0,133.0,2018-11-08 03:05:43.000,0.7.1,25.0,5.0,12,False,,pipenv-pipes,,,,,https://pypi.org/project/pipenv-pipes,2018-11-08 03:05:43.000,,48.0,48.0,,,,3.0,,,,,,,,,,,,,,,,,
266,linty_fresh,lyft/linty_fresh,linters,Surface lint errors during code review.,,https://github.com/lyft/linty_fresh,https://github.com/lyft/linty_fresh,Apache-2.0,2015-12-19 02:37:26.000,2023-06-23 23:37:25.000,2022-12-13 04:09:02,54.0,,21.0,19.0,61.0,8.0,1.0,183.0,2018-12-12 19:47:05.000,0.7.0,10.0,18.0,11,True,,linty-fresh,,"['flake8', 'mypy']",,,https://pypi.org/project/linty-fresh,2018-12-12 19:47:05.000,,11.0,11.0,,,,3.0,,,,,,,,,,,,,,,,,
267,pyship,jamesabel/pyship,packaging,pyship - ship Python desktop apps to end users.,,https://github.com/jamesabel/pyship,https://github.com/jamesabel/pyship,MIT,2020-04-23 04:45:03.000,2023-06-06 05:02:28.000,2023-06-06 05:02:21,291.0,,2.0,3.0,6.0,6.0,,34.0,,,,2.0,8,False,,pyship,,,,,https://pypi.org/project/pyship,,,23.0,23.0,,,,3.0,,,,,,,,,,,,,,,,,
