,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
215,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-09-04 21:34:32.000,2023-08-29 16:07:16,581.0,22.0,27.0,5.0,512.0,7.0,53.0,534.0,,,8.0,20.0,21,True,,pytest-randomly,conda-forge/pytest-randomly,,,,https://pypi.org/project/pytest-randomly,,,1185284.0,1191839.0,https://anaconda.org/conda-forge/pytest-randomly,2023-08-15 20:36:31.270,150766.0,3.0,,,,,,,,,,,,,,,,,
216,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2023-06-16 19:26:54.777,2022-12-17 09:19:54,492.0,,23.0,10.0,44.0,7.0,15.0,356.0,2021-04-08 20:14:54.000,1.8.0,23.0,11.0,21,True,,manhole,conda-forge/manhole,,295.0,258.0,https://pypi.org/project/manhole,2021-04-08 20:14:54.000,37.0,38144.0,38814.0,https://anaconda.org/conda-forge/manhole,2023-06-16 19:26:54.777,17443.0,3.0,,,,,,,,,,,,,,,,,
217,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-06-16 16:08:54.259,2023-04-28 19:12:18,591.0,,35.0,7.0,27.0,28.0,46.0,173.0,,,5.0,10.0,21,True,,releases,conda-forge/sphinx-releases,['sphinx'],585.0,585.0,https://pypi.org/project/releases,,,17933.0,18707.0,https://anaconda.org/conda-forge/sphinx-releases,2023-06-16 16:08:54.259,49543.0,3.0,,,,,,,,,,,,,,,,,
218,dlint,dlint-py/dlint,security,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,,https://github.com/dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2023-06-16 19:27:52.099,2023-04-10 19:27:15,234.0,,16.0,2.0,16.0,24.0,21.0,157.0,2023-04-10 19:35:00.918,0.14.1,17.0,16.0,21,True,,dlint,conda-forge/dlint,,51.0,,https://pypi.org/project/dlint,2022-08-09 19:17:19.574,51.0,130230.0,130392.0,https://anaconda.org/conda-forge/dlint,2023-06-16 19:27:52.099,3568.0,3.0,,,,,,,,,,,,,,,,,
219,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2023-09-06 01:59:38.000,2023-06-11 00:08:52,155.0,1.0,32.0,8.0,33.0,6.0,24.0,152.0,2021-07-27 09:00:22.000,0.4.8,18.0,10.0,21,True,,lazydocs,,,191.0,169.0,https://pypi.org/project/lazydocs,2021-07-27 08:05:42.000,22.0,5704.0,5704.0,,,,3.0,,,,,,,,,,,,,,,,,
220,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,26.0,4.0,38.0,5.0,26.0,126.0,,,,12.0,21,False,,flake8-commas,,['flake8'],16129.0,16129.0,https://pypi.org/project/flake8-commas,,,453093.0,453093.0,,,,3.0,,,,,,,,,,,,,,,,,
221,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000,2023-06-16 13:16:51.618,2021-03-21 11:36:52,70.0,,20.0,6.0,14.0,11.0,3.0,114.0,2019-12-31 16:44:58.000,0.2.1,10.0,14.0,21,False,,dodgy,conda-forge/dodgy,,2803.0,2517.0,https://pypi.org/project/dodgy,2019-12-31 16:44:58.000,286.0,475008.0,475887.0,https://anaconda.org/conda-forge/dodgy,2023-06-16 13:16:51.618,74748.0,3.0,,,,,,,,,,,,,,,,,
222,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2023-06-16 19:26:36.247,2021-11-13 14:58:04,27.0,,123.0,34.0,4.0,5.0,4.0,1648.0,2021-11-13 14:58:19.000,0.2.2,4.0,3.0,20,False,,heartrate,conda-forge/heartrate,,55.0,52.0,https://pypi.org/project/heartrate,2021-11-13 14:58:19.000,3.0,1016.0,1118.0,https://anaconda.org/conda-forge/heartrate,2023-06-16 19:26:36.247,2775.0,3.0,,,,,,,,,,,,,,,,,
223,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2022-05-18 12:08:29.000,2022-05-18 12:07:17,415.0,,74.0,42.0,48.0,20.0,34.0,1578.0,2022-05-18 12:08:29.000,0.9.4,39.0,10.0,20,False,,birdseye,,,4.0,,https://pypi.org/project/birdseye,2022-05-18 12:08:29.000,4.0,1166.0,1166.0,,,,3.0,,,,,,,,,,,,,,,,,
224,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-01-03 00:40:56.000,2023-01-03 00:40:56,266.0,,72.0,17.0,42.0,30.0,32.0,847.0,,,,20.0,20,True,,portray,,,806.0,806.0,https://pypi.org/project/portray,,,13000.0,13000.0,,,,3.0,,,,,,,,,,,,,,,,,
225,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2023-08-30 11:53:48.000,2022-11-03 10:04:57,807.0,,75.0,24.0,116.0,48.0,58.0,518.0,,,4.0,62.0,20,True,,pytest-virtualenv,conda-forge/pytest-shutil,,,,https://pypi.org/project/pytest-virtualenv,,,49902.0,50681.0,https://anaconda.org/conda-forge/pytest-shutil,2023-06-16 16:13:53.097,48303.0,3.0,,,,,,,,,,,,,,,,,
226,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2023-07-07 11:13:17.000,2023-07-07 10:58:24,475.0,2.0,21.0,5.0,177.0,10.0,99.0,233.0,2023-07-07 11:10:02.502,1.0.0,53.0,15.0,20,True,hakancelikdev/unimport,unimport,,,3.0,,https://pypi.org/project/unimport,2022-01-29 20:05:35.000,3.0,13752.0,13752.0,,,,3.0,,,,,,,,,,,,,,,,,
227,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2022-08-29 14:28:51.025,2022-08-29 13:45:55,70.0,,26.0,6.0,17.0,11.0,16.0,107.0,2022-08-29 14:28:51.025,4.1.1,13.0,12.0,20,False,,flake8-bandit,,['flake8'],176.0,,https://pypi.org/project/flake8-bandit,2022-08-29 14:28:51.025,176.0,500059.0,500059.0,,,,3.0,,,,,,,,,,,,,,,,,
228,unify,myint/unify,refactoring,Modifies strings to all use the same quote where possible.,,https://github.com/myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2023-06-16 19:26:39.293,2019-08-07 13:44:00,69.0,,15.0,7.0,10.0,10.0,3.0,88.0,2013-06-22 15:34:37.000,0.1.5,10.0,5.0,20,False,,unify,conda-forge/unify,,1273.0,1215.0,https://pypi.org/project/unify,2019-08-07 13:46:09.000,58.0,88642.0,88699.0,https://anaconda.org/conda-forge/unify,2023-06-16 19:26:39.293,1555.0,3.0,,,,,,,,,,,,,,,,,
229,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2023-06-16 13:25:29.031,2022-07-19 20:45:38,40.0,,9.0,3.0,8.0,8.0,6.0,62.0,,,5.0,7.0,20,False,,pylint-flask,conda-forge/pylint-flask,['pylint'],7932.0,7577.0,https://pypi.org/project/pylint-flask,2019-01-30 19:26:02.000,355.0,1569571.0,1570810.0,https://anaconda.org/conda-forge/pylint-flask,2023-06-16 13:25:29.031,105329.0,3.0,,,,,,,,,,,,,,,,,
230,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,,2014-03-30 19:11:21.000,2022-11-04 09:45:28.000,2022-04-21 14:15:55,556.0,,115.0,33.0,90.0,26.0,143.0,850.0,,,,30.0,19,False,,pynsist,,,199.0,199.0,https://pypi.org/project/pynsist,,,1538.0,1538.0,,,,3.0,,,,,,,,,,,,,,,,,
231,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2017-11-21 01:38:07.332,2023-06-16 13:24:36.177,2019-10-30 17:50:10,279.0,,61.0,1.0,,,,432.0,,,13.0,10.0,19,False,,assertpy,conda-forge/assertpy,,108.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000,108.0,407145.0,407462.0,https://anaconda.org/conda-forge/assertpy,2023-06-16 13:24:36.177,22254.0,3.0,,,,,,,,,,,,,,,,,
232,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2023-09-01 07:51:04.000,2023-09-01 07:48:02,73.0,2.0,56.0,8.0,54.0,9.0,34.0,350.0,2023-09-01 07:51:04.000,2.0.1,13.0,18.0,19,True,,pytest-docker,,['pytest'],,,https://pypi.org/project/pytest-docker,,,139961.0,139964.0,,,,3.0,132.0,,,,,,,,,,,,,,,,
233,flakehell,life4/flakehell,linters,"Flake8 wrapper to make it nice, legacy-friendly, configurable.",,https://github.com/life4/flakehell,https://github.com/life4/flakehell,MIT,2019-08-06 11:37:21.000,2021-01-11 21:35:41.000,2021-01-11 21:35:40,368.0,,47.0,5.0,68.0,4.0,,233.0,2021-01-11 18:41:10.489,0.9.0,28.0,16.0,19,False,,flakehell,,['flake8'],18.0,,https://pypi.org/project/flakehell,2021-01-11 18:41:10.489,18.0,23217.0,23218.0,,,,3.0,71.0,,,,,,,,,,,,,,,,
234,flake8-mypy,ambv/flake8-mypy,linters,A plugin for flake8 integrating Mypy.,,https://github.com/ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000,2020-06-19 16:51:36.000,2020-06-19 16:51:00,50.0,,15.0,5.0,13.0,19.0,3.0,103.0,2017-08-31 23:17:01.000,17.8.0,6.0,8.0,19,False,,flake8-mypy,,['flake8'],1744.0,1621.0,https://pypi.org/project/flake8-mypy,2017-08-31 23:17:01.000,123.0,39865.0,39865.0,,,,3.0,,,,,,,,,,,,,,,,,
235,pyformat,myint/pyformat,formatters,Formats Python code to follow a consistent style.,,https://github.com/myint/pyformat,https://github.com/myint/pyformat,Saxpath,2013-03-24 21:45:30.000,2021-10-29 14:54:42.000,2019-05-24 17:17:56,199.0,,9.0,8.0,6.0,4.0,3.0,94.0,2014-09-07 13:57:37.000,0.5.7,23.0,3.0,19,False,,pyformat,,,1840.0,1814.0,https://pypi.org/project/pyformat,2017-01-04 02:31:11.000,26.0,25778.0,25778.0,,,,3.0,,,,,,,,,,,,,,,,,
236,mkdocs-git-revision-date-plugin,zhaoterryy/mkdocs-git-revision-date-plugin,documentation,MkDocs plugin for setting revision date from git per markdown file.,,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000,2023-03-28 19:19:30.000,2022-03-08 14:42:57,26.0,,9.0,5.0,9.0,4.0,9.0,54.0,2022-03-08 14:43:59.000,0.3.2,2.0,7.0,19,False,,mkdocs-git-revision-date-plugin,,['mkdocs'],1536.0,1536.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,,,38328.0,38328.0,,,,3.0,,,,,,,,,,,,,,,,,
237,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2023-06-16 19:23:41.476,2021-11-24 14:32:14,130.0,,82.0,30.0,10.0,7.0,38.0,2667.0,,,8.0,5.0,18,False,,pretty_errors,conda-forge/pretty_errors,,,,https://pypi.org/project/pretty_errors,,,29290.0,29668.0,https://anaconda.org/conda-forge/pretty_errors,2023-06-16 19:23:41.476,12880.0,3.0,,,,,,,,,,,,,,,,,
238,fake2db,emirozer/fake2db,testing,create custom test databases that are populated with fake data.,,https://github.com/emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000,2021-12-15 15:44:18.935,2019-11-25 09:19:00,242.0,,120.0,68.0,29.0,7.0,15.0,2192.0,2021-12-15 15:44:45.608,0.1.0,23.0,18.0,18,False,,fake2db,,,24.0,23.0,https://pypi.org/project/fake2db,2018-02-09 15:43:23.000,1.0,207.0,207.0,,,,3.0,,,,,,,,,,,,,,,,,
239,vex,sashahart/vex,virtual-envs,Run a command in the named virtualenv.,,https://github.com/sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2021-10-30 20:12:27.000,2019-05-10 19:18:48,200.0,,24.0,14.0,24.0,2.0,40.0,372.0,2019-05-10 19:21:38.000,0.0.19,18.0,3.0,18,False,,vex,,,39.0,29.0,https://pypi.org/project/vex,2019-05-10 19:21:38.000,10.0,735.0,735.0,,,,3.0,,,,,,,,,,,,,,,,,
240,bellybutton,hchasestevens/bellybutton,linters,Custom Python linting through AST expressions.,,https://github.com/hchasestevens/bellybutton,https://github.com/hchasestevens/bellybutton,MIT,2018-02-17 06:31:44.000,2023-07-27 15:15:12.000,2023-07-27 15:12:07,35.0,2.0,15.0,6.0,23.0,11.0,6.0,260.0,2023-07-27 15:15:12.000,0.3.2,12.0,6.0,18,True,,bellybutton,,,41.0,40.0,https://pypi.org/project/bellybutton,2023-07-27 15:15:12.000,1.0,13533.0,13533.0,,,,3.0,,,,,,,,,,,,,,,,,
241,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2023-08-30 16:46:38.000,2023-03-30 10:45:48,131.0,,18.0,5.0,68.0,47.0,71.0,161.0,2022-07-28 16:33:54.000,0.19.3,20.0,12.0,18,True,,flake8-simplify,conda-forge/flake8-simplify,,,,https://pypi.org/project/flake8-simplify,,,300725.0,301717.0,https://anaconda.org/conda-forge/flake8-simplify,2023-06-16 19:23:52.988,32748.0,3.0,,,,,,,,,,,,,,,,,
242,pip-run,jaraco/pip-run,dependency-managers,pip-run - dynamic dependency loader for Python.,,https://github.com/jaraco/pip-run,https://github.com/jaraco/pip-run,MIT,2016-01-25 01:59:13.000,2023-09-07 00:17:30.000,2023-09-02 02:22:46,776.0,34.0,16.0,7.0,19.0,4.0,60.0,107.0,2023-06-27 01:14:03.000,12.1.0,38.0,16.0,18,True,,pip-run,,,,,https://pypi.org/project/pip-run,,,5302.0,5302.0,,,,3.0,,,,,,,,,,,,,,,,,
243,pyheat,csurfer/pyheat,profiling,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,,https://github.com/csurfer/pyheat,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000,2023-07-04 11:25:43.000,2021-09-18 20:16:24,55.0,,42.0,13.0,8.0,6.0,9.0,772.0,,,,5.0,17,False,,py-heat,,,56.0,56.0,https://pypi.org/project/py-heat,,,1602.0,1602.0,,,,3.0,,,,,,,,,,,,,,,,,
244,mkdocs-versioning,zayd62/mkdocs-versioning,documentation,A tool that allows for versioning sites built with mkdocs.,,https://github.com/zayd62/mkdocs-versioning,https://github.com/zayd62/mkdocs-versioning,MIT,2019-07-20 18:09:56.000,2021-08-01 15:51:53.000,2021-08-01 15:51:53,133.0,,6.0,3.0,39.0,3.0,22.0,40.0,2021-02-11 10:24:03.000,0.4.0,2.0,5.0,17,False,,mkdocs-versioning,,['mkdocs'],61.0,61.0,https://pypi.org/project/mkdocs-versioning,,,2903.0,2903.0,,,,3.0,,,,,,,,,,,,,,,,,
245,reloadium,reloadware/reloadium,debugging,"Hot Reloading, Profiling and AI debugging for Python.",,https://github.com/reloadware/reloadium,https://github.com/reloadware/reloadium,Apache-2.0,2022-01-15 03:01:41.000,2023-08-16 12:13:55.000,2023-08-16 12:13:55,49.0,2.0,47.0,25.0,25.0,13.0,99.0,2500.0,,,,3.0,16,True,,reloadium,,,,,https://pypi.org/project/reloadium,,,2180.0,2180.0,,,,3.0,,,,,,,,,,,,,,,,,
246,dh-virtualenv,spotify/dh-virtualenv,virtual-envs,Python virtualenvs in Debian packages.,,https://github.com/spotify/dh-virtualenv,https://github.com/spotify/dh-virtualenv,GPL-2.0,2013-10-09 19:03:43.000,2023-05-18 15:24:11.000,2023-01-03 15:31:24,422.0,,175.0,42.0,154.0,32.0,172.0,1572.0,,,,60.0,16,True,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
247,tbvaccine,skorokithakis/tbvaccine,logging,A small utility to pretty-print Python tracebacks.,,https://github.com/skorokithakis/tbvaccine,https://github.com/skorokithakis/tbvaccine,MIT,2016-08-27 17:31:59.000,2020-03-01 19:24:46.000,2020-03-01 19:24:44,80.0,,12.0,6.0,18.0,7.0,13.0,365.0,2018-12-14 18:07:29.000,0.3.1,12.0,12.0,16,False,,tbvaccine,,,11.0,11.0,https://pypi.org/project/tbvaccine,2018-12-14 18:07:29.000,,1341.0,1341.0,,,,3.0,,,,,,,,,,,,,,,,,
248,imhotep,justinabrahms/imhotep,linters,A static-analysis bot for Github.,,https://github.com/justinabrahms/imhotep,https://github.com/justinabrahms/imhotep,MIT,2012-12-17 01:26:32.000,2023-06-17 04:37:59.000,2023-06-17 04:37:59,400.0,1.0,36.0,9.0,68.0,20.0,26.0,222.0,2022-02-20 06:09:19.000,2.0.0,10.0,17.0,16,True,,imhotep,,,17.0,11.0,https://pypi.org/project/imhotep,2022-02-20 06:09:19.000,6.0,68.0,68.0,,,,3.0,,,,,,,,,,,,,,,,,
249,pynt,rags/pynt,build-tools,A pynt of Python build.,,https://github.com/rags/pynt,https://github.com/rags/pynt,MIT,2012-11-17 13:12:49.000,2022-05-13 18:18:48.000,2019-10-04 19:05:46,128.0,,18.0,11.0,10.0,6.0,13.0,157.0,,,,10.0,16,False,,pynt,,,116.0,116.0,https://pypi.org/project/pynt,,,10654.0,10654.0,,,,3.0,,,,,,,,,,,,,,,,,
250,pep8ify,spulec/pep8ify,refactoring,A library that modifies python source code to conform to pep8.,,https://github.com/spulec/pep8ify,https://github.com/spulec/pep8ify,Apache-2.0,2012-06-03 03:31:33.000,2019-03-08 03:06:14.000,2014-10-24 20:36:38,154.0,,12.0,6.0,7.0,6.0,12.0,118.0,2014-10-24 20:36:57.000,0.0.13,13.0,6.0,16,False,,pep8ify,,,65.0,46.0,https://pypi.org/project/pep8ify,2014-10-24 20:36:57.000,19.0,213.0,213.0,,,,3.0,,,,,,,,,,,,,,,,,
251,pyenv-installer,pyenv/pyenv-installer,virtual-envs,This tool is used to install `pyenv` and friends.,,https://github.com/pyenv/pyenv-installer,https://github.com/pyenv/pyenv-installer,MIT,2013-06-01 03:48:07.000,2023-06-10 12:37:58.000,2023-06-10 12:37:58,149.0,1.0,399.0,74.0,60.0,6.0,73.0,3705.0,,,,39.0,15,True,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
252,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,,2010-11-11 09:43:52.000,2023-06-16 13:19:05.560,2023-04-16 21:21:14,535.0,,78.0,13.0,85.0,39.0,93.0,455.0,,,1.0,46.0,15,False,,paver,conda-forge/paver,,,,https://pypi.org/project/paver,,,46390.0,46728.0,https://anaconda.org/conda-forge/paver,2023-06-16 13:19:05.560,27773.0,3.0,,,,,,,,,,,,,,,,,
253,pycycle,bndr/pycycle,linters,Tool for pinpointing circular imports in Python. Find cyclic imports in any project.,,https://github.com/bndr/pycycle,https://github.com/bndr/pycycle,MIT,2017-01-28 17:22:00.000,2022-01-15 20:44:01.000,2017-02-13 18:07:04,26.0,,20.0,6.0,6.0,15.0,2.0,318.0,2017-02-13 18:07:58.000,0.0.8,8.0,2.0,15,False,,pycycle,,,86.0,77.0,https://pypi.org/project/pycycle,2017-02-13 18:07:58.000,9.0,2719.0,2719.0,,,,3.0,,,,,,,,,,,,,,,,,
254,cohesion,mschwager/cohesion,code-metrics,A tool for measuring Python class cohesion.,,https://github.com/mschwager/cohesion,https://github.com/mschwager/cohesion,GPL-3.0,2016-08-11 21:09:32.000,2023-06-16 19:27:52.015,2023-03-08 16:15:03,84.0,,4.0,10.0,2.0,5.0,12.0,205.0,2023-03-08 16:22:18.671,1.1.0,10.0,3.0,15,True,,cohesion,conda-forge/cohesion,,11.0,,https://pypi.org/project/cohesion,2019-07-10 16:08:05.000,11.0,7236.0,7317.0,https://anaconda.org/conda-forge/cohesion,2023-06-16 19:27:52.015,1796.0,3.0,,,,,,,,,,,,,,,,,
255,com2ann,ilevkivskyi/com2ann,refactoring,Tool for translation type comments to type annotations in Python.,,https://github.com/ilevkivskyi/com2ann,https://github.com/ilevkivskyi/com2ann,MIT,2016-09-09 07:17:02.000,2023-08-29 08:53:47.000,2023-08-29 08:53:43,44.0,3.0,11.0,7.0,31.0,7.0,21.0,134.0,2021-08-21 09:01:26.000,0.3.0,3.0,7.0,15,True,,com2ann,,,49.0,47.0,https://pypi.org/project/com2ann,2021-08-21 09:01:26.000,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,
256,massedit,elmotec/massedit,refactoring,Programmatically edit text files with Python. Useful for source to source transformations.,,https://github.com/elmotec/massedit,https://github.com/elmotec/massedit,MIT,2012-03-11 16:18:30.000,2022-03-17 12:52:23.000,2020-12-23 02:11:17,178.0,,15.0,6.0,7.0,3.0,5.0,110.0,2020-12-23 02:19:02.000,0.69.1,15.0,8.0,15,False,,massedit,,,7.0,,https://pypi.org/project/massedit,2020-12-23 02:12:33.000,7.0,1988.0,1988.0,,,,3.0,23.0,,,,,,,,,,,,,,,,
257,autoimport,lyz-code/autoimport,formatters,Autoimport automatically fixes wrong import statements.,,https://github.com/lyz-code/autoimport,https://github.com/lyz-code/autoimport,GPL-3.0,2020-10-16 22:43:09.000,2023-08-28 08:57:18.000,2023-08-28 08:55:28,538.0,6.0,17.0,2.0,203.0,10.0,32.0,77.0,,,,14.0,15,True,,autoimport,,,112.0,112.0,https://pypi.org/project/autoimport,,,3212.0,3212.0,,,,3.0,,,,,,,,,,,,,,,,,
258,pytest-play,pytest-dev/pytest-play,testing,pytest plugin that let you automate actions and assertions with test metrics reporting executing plain YAML files.,,https://github.com/pytest-dev/pytest-play,https://github.com/pytest-dev/pytest-play,Apache-2.0,2017-12-14 09:08:26.000,2019-08-20 15:57:27.000,2019-06-12 11:57:28,382.0,,4.0,9.0,62.0,4.0,25.0,68.0,2019-06-12 11:59:29.000,2.3.1,23.0,3.0,15,False,,pytest-play,,['pytest'],10.0,,https://pypi.org/project/pytest-play,2019-06-12 11:59:29.000,10.0,92.0,92.0,,,,3.0,,,,,,,,,,,,,,,,,
259,yala,cemsbr/yala,linters,Yet Another Linter Aggregator.,,https://github.com/cemsbr/yala,https://github.com/cemsbr/yala,MIT,2017-06-02 22:45:50.000,2023-09-06 18:14:00.000,2023-01-30 07:50:18,198.0,,5.0,2.0,139.0,1.0,11.0,14.0,2023-01-30 07:57:23.000,3.2.0,29.0,4.0,15,False,,yala,,"['flake8', 'pylint']",60.0,50.0,https://pypi.org/project/yala,2021-11-15 05:05:38.000,10.0,790.0,790.0,,,,3.0,,,,,,,,,,,,,,,,,
260,retype,ambv/retype,refactoring,Re-apply type annotations from .pyi stubs to your codebase.,,https://github.com/ambv/retype,https://github.com/ambv/retype,MIT,2017-03-11 07:54:58.000,2023-06-16 16:07:40.909,2022-08-14 07:12:06,109.0,,19.0,6.0,28.0,,15.0,134.0,2022-08-14 07:10:00.969,22.8.0,12.0,9.0,14,False,,retype,conda-forge/retype,,19.0,,https://pypi.org/project/retype,2021-12-29 00:30:49.000,19.0,444.0,794.0,https://anaconda.org/conda-forge/retype,2023-06-16 16:07:40.909,23854.0,3.0,,,,,,,,,,,,,,,,,
261,universal-build,ml-tooling/universal-build,build-tools,Universal build utilities for containerized build pipelines.,,https://github.com/ml-tooling/universal-build,https://github.com/ml-tooling/universal-build,MIT,2020-10-19 14:57:21.000,2022-11-09 08:14:25.000,2022-09-15 18:19:20,395.0,,7.0,5.0,34.0,,3.0,19.0,2021-11-17 16:59:34.000,0.6.18,40.0,5.0,14,True,,universal-build,,,19.0,12.0,https://pypi.org/project/universal-build,2021-11-16 23:08:45.000,7.0,215.0,215.0,,,,3.0,19.0,,,,,,,,,,,,,,,,
262,subpar,google/subpar,packaging,Subpar is a utility for creating self-contained python executables. It is designed to work well with Bazel.,,https://github.com/google/subpar,https://github.com/google/subpar,Apache-2.0,2016-08-03 20:11:35.000,2022-12-27 14:53:53.000,2022-12-19 19:23:19,95.0,,67.0,19.0,75.0,34.0,30.0,560.0,2019-05-14 20:14:05.000,2.0.0,5.0,16.0,13,True,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
263,livepython,agermanidis/livepython,profiling,Visually trace Python code in real-time.,,https://github.com/agermanidis/livepython,https://github.com/agermanidis/livepython,MIT,2017-10-03 00:19:59.000,2019-01-22 17:39:55.000,2017-11-14 21:27:52,20.0,,169.0,78.0,4.0,11.0,15.0,2541.0,,,,3.0,12,False,,,,,2.0,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
