,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
220,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-09-19 11:00:56.000000,2023-01-03 00:40:56,266.0,,72.0,17.0,43.0,32.0,856.0,,,,20.0,20,False,,32.0,portray,,,,11644.0,822.0,822.0,https://pypi.org/project/portray,11644.0,,,,3.0,,,,,,,,,,,,,,,,,,
221,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-10-25 08:57:33.000000,2023-08-03 07:40:25,478.0,,71.0,20.0,455.0,111.0,614.0,,,11.0,37.0,20,True,nipunn1313/mypy-protobuf,13.0,mypy-protobuf,conda-forge/mypy-protobuf,,,2378090.0,,,https://pypi.org/project/mypy-protobuf,2375003.0,https://anaconda.org/conda-forge/mypy-protobuf,2023-08-20 18:57:58.024,123516.0,3.0,,,,,,,,,,,,,,,,,,
222,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2024-03-12 04:15:32.000000,2022-11-03 10:04:57,807.0,,78.0,23.0,117.0,58.0,542.0,,,4.0,62.0,20,False,,48.0,pytest-virtualenv,conda-forge/pytest-shutil,,,24083.0,,,https://pypi.org/project/pytest-virtualenv,23103.0,https://anaconda.org/conda-forge/pytest-shutil,2023-06-16 16:13:53.097,66693.0,3.0,,,,,,,,,,,,,,,,,,
223,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,,2015-07-02 21:41:44.000,2024-03-18 20:29:51.000000,2024-03-18 20:29:50,137.0,1.0,19.0,8.0,56.0,14.0,230.0,2023-10-03 12:20:54.000,1.5.0,8.0,11.0,20,False,,3.0,pytest-datadir,conda-forge/pytest-datadir,['pytest'],4.0,345360.0,1625.0,1625.0,https://pypi.org/project/pytest-datadir,331176.0,https://anaconda.org/conda-forge/pytest-datadir,2023-10-03 20:24:49.695,241130.0,3.0,,,,,,,,,,,,,,,,,,
224,flake8-mypy,ambv/flake8-mypy,linters,A plugin for flake8 integrating Mypy.,,https://github.com/ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000,2020-06-19 16:51:36.000000,2020-06-19 16:51:00,50.0,,19.0,5.0,13.0,3.0,103.0,2017-08-31 23:17:01.000,17.8.0,6.0,8.0,20,False,,23.0,flake8-mypy,,['flake8'],,61589.0,1798.0,1671.0,https://pypi.org/project/flake8-mypy,61589.0,,,,3.0,2017-08-31 23:17:01.000,127.0,,,,,,,,,,,,,,,,
225,unify,myint/unify,refactoring,Modifies strings to all use the same quote where possible.,,https://github.com/myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2023-06-16 19:26:39.293000,2019-08-07 13:44:00,69.0,,15.0,7.0,10.0,3.0,92.0,2013-06-22 15:34:37.000,0.1.5,10.0,5.0,20,False,,10.0,unify,conda-forge/unify,,,60129.0,1362.0,1300.0,https://pypi.org/project/unify,60074.0,https://anaconda.org/conda-forge/unify,2023-06-16 19:26:39.293,1819.0,3.0,2019-08-07 13:46:09.000,62.0,,,,,,,,,,,,,,,,
226,mkdocs-git-revision-date-plugin,zhaoterryy/mkdocs-git-revision-date-plugin,documentation,MkDocs plugin for setting revision date from git per markdown file.,,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000,2023-03-28 19:19:30.000000,2022-03-08 14:42:57,26.0,,8.0,5.0,9.0,9.0,56.0,2022-03-08 14:43:59.000,0.3.2,2.0,7.0,20,False,,5.0,mkdocs-git-revision-date-plugin,,['mkdocs'],,66886.0,1914.0,1914.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,66886.0,,,,3.0,,,,,,,,,,,,,,,,,,
227,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2021-02-11 03:06:29.408,2024-03-03 22:21:43.068000,2023-11-06 14:59:10,539.0,,,,,,,2024-03-03 18:53:30.000,0.9.32,33.0,24.0,20,True,,,asteval,conda-forge/asteval,,,377543.0,183.0,,https://pypi.org/project/asteval,367700.0,https://anaconda.org/conda-forge/asteval,2024-03-03 22:21:43.068,364199.0,3.0,2024-03-03 18:53:30.000,183.0,,,,,,,,,,,,,,,,
228,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,,2014-03-30 19:11:21.000,2022-11-04 09:45:28.000000,2022-04-21 14:15:55,556.0,,117.0,33.0,90.0,144.0,865.0,,,,30.0,19,False,,28.0,pynsist,,,,2982.0,212.0,212.0,https://pypi.org/project/pynsist,2982.0,,,,3.0,,,,,,,,,,,,,,,,,,
229,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000,2023-06-16 13:16:51.618000,2021-03-21 11:36:52,70.0,,19.0,6.0,14.0,3.0,118.0,,,2.0,14.0,19,False,,9.0,dodgy,conda-forge/dodgy,,,356573.0,2709.0,2709.0,https://pypi.org/project/dodgy,355600.0,https://anaconda.org/conda-forge/dodgy,2023-06-16 13:16:51.618,88568.0,3.0,,,,,,,,,,,,,,,,,,
230,pyformat,myint/pyformat,formatters,Formats Python code to follow a consistent style.,,https://github.com/myint/pyformat,https://github.com/myint/pyformat,Saxpath,2013-03-24 21:45:30.000,2024-01-01 00:20:53.000000,2024-01-01 00:18:13,201.0,2.0,10.0,8.0,6.0,3.0,94.0,2014-09-07 13:57:37.000,0.5.7,24.0,3.0,19,False,,7.0,pyformat,,,,18990.0,1873.0,1847.0,https://pypi.org/project/pyformat,18990.0,,,,3.0,2024-01-01 00:20:50.000,26.0,,,,,,,,,,,,,,,,
231,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2023-06-16 13:25:29.031000,2022-07-19 20:45:38,40.0,,9.0,3.0,8.0,6.0,64.0,,,5.0,7.0,19,False,,8.0,pylint-flask,conda-forge/pylint-flask,['pylint'],,250805.0,8232.0,7875.0,https://pypi.org/project/pylint-flask,249495.0,https://anaconda.org/conda-forge/pylint-flask,2023-06-16 13:25:29.031,119286.0,3.0,2019-01-30 19:26:02.000,357.0,,,,,,,,,,,,,,,,
232,fake2db,emirozer/fake2db,testing,create custom test databases that are populated with fake data.,,https://github.com/emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000,2019-11-25 09:19:01.000000,2019-11-25 09:19:00,242.0,,119.0,68.0,29.0,15.0,2256.0,2019-03-09 13:53:12.000,1.0.0,2.0,18.0,18,False,,7.0,fake2db,,,,374.0,25.0,25.0,https://pypi.org/project/fake2db,374.0,,,,3.0,,,,,,,,,,,,,,,,,,
233,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2023-06-16 19:26:36.247000,2021-11-13 14:58:04,27.0,,123.0,32.0,4.0,5.0,1726.0,,,2.0,3.0,18,False,,5.0,heartrate,conda-forge/heartrate,,,806.0,56.0,56.0,https://pypi.org/project/heartrate,712.0,https://anaconda.org/conda-forge/heartrate,2023-06-16 19:26:36.247,3104.0,3.0,,,,,,,,,,,,,,,,,,
234,pyheat,csurfer/pyheat,profiling,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,,https://github.com/csurfer/pyheat,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000,2023-07-04 11:25:43.000000,2021-09-18 20:16:24,55.0,,44.0,12.0,8.0,9.0,807.0,2018-12-06 03:59:34.000,0.0.6,6.0,5.0,18,False,,6.0,py-heat,,,,6213.0,68.0,62.0,https://pypi.org/project/py-heat,6213.0,,,,3.0,2018-12-06 03:59:34.000,6.0,,,,,,,,,,,,,,,,
235,vex,sashahart/vex,virtual-envs,Run a command in the named virtualenv.,,https://github.com/sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2021-10-30 20:12:27.000000,2019-05-10 19:18:48,200.0,,24.0,14.0,24.0,40.0,372.0,,,,3.0,18,False,,3.0,vex,,,,12238.0,31.0,31.0,https://pypi.org/project/vex,12238.0,,,,3.0,,,,,,,,,,,,,,,,,,
236,pynt,rags/pynt,build-tools,A pynt of Python build.,,https://github.com/rags/pynt,https://github.com/rags/pynt,MIT,2012-11-17 13:12:49.000,2022-05-13 18:18:48.000000,2019-10-04 19:05:46,128.0,,18.0,11.0,10.0,13.0,156.0,2018-06-24 06:23:48.000,0.8.2,7.0,10.0,18,False,,6.0,pynt,,,,11565.0,149.0,121.0,https://pypi.org/project/pynt,11565.0,,,,3.0,2018-06-24 06:23:48.000,28.0,,,,,,,,,,,,,,,,
237,com2ann,ilevkivskyi/com2ann,refactoring,Tool for translation type comments to type annotations in Python.,,https://github.com/ilevkivskyi/com2ann,https://github.com/ilevkivskyi/com2ann,MIT,2016-09-09 07:17:02.000,2024-03-14 00:13:44.000000,2024-03-14 00:13:41,46.0,2.0,12.0,7.0,33.0,22.0,136.0,2021-08-21 09:01:26.000,0.3.0,3.0,8.0,18,True,,7.0,com2ann,,,,23130.0,68.0,66.0,https://pypi.org/project/com2ann,23130.0,,,,3.0,2021-08-21 09:01:26.000,2.0,,,,,,,,,,,,,,,,
238,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2023-10-16 20:28:47.000000,2023-10-16 20:22:41,416.0,,72.0,42.0,48.0,36.0,1621.0,,,,10.0,17,True,,21.0,birdseye,,,,1138.0,,,https://pypi.org/project/birdseye,1138.0,,,,3.0,,,,,,,,,,,,,,,,,,
239,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,,2017-06-29 18:15:26.000,2023-12-28 22:35:49.000000,2023-12-28 22:31:34,105.0,2.0,55.0,44.0,24.0,25.0,1578.0,2020-12-02 20:33:26.000,20.12.2,3.0,44.0,17,False,,8.0,xar,,,,438.0,29.0,29.0,https://pypi.org/project/xar,438.0,,,,3.0,,,,,,,,,,,,,,,,,,
240,bellybutton,hchasestevens/bellybutton,linters,Custom Python linting through AST expressions.,,https://github.com/hchasestevens/bellybutton,https://github.com/hchasestevens/bellybutton,MIT,2018-02-17 06:31:44.000,2023-07-27 15:15:12.000000,2023-07-27 15:12:07,35.0,,15.0,6.0,23.0,6.0,265.0,2023-07-27 15:15:12.000,0.3.2,12.0,7.0,17,True,,11.0,bellybutton,,,,2362.0,46.0,45.0,https://pypi.org/project/bellybutton,2362.0,,,,3.0,2023-07-27 15:15:12.000,1.0,,,,,,,,,,,,,,,,
241,imhotep,justinabrahms/imhotep,linters,A static-analysis bot for Github.,,https://github.com/justinabrahms/imhotep,https://github.com/justinabrahms/imhotep,MIT,2012-12-17 01:26:32.000,2023-06-17 04:37:59.000000,2023-06-17 04:37:59,400.0,,36.0,9.0,68.0,26.0,222.0,2022-02-20 06:09:19.000,2.0.0,10.0,17.0,17,True,,20.0,imhotep,,,,35.0,18.0,12.0,https://pypi.org/project/imhotep,35.0,,,,3.0,2022-02-20 06:09:19.000,6.0,,,,,,,,,,,,,,,,
242,massedit,elmotec/massedit,refactoring,Programmatically edit text files with Python. Useful for source to source transformations.,,https://github.com/elmotec/massedit,https://github.com/elmotec/massedit,MIT,2012-03-11 16:18:30.000,2023-09-12 01:27:09.000000,2023-09-12 01:27:09,194.0,,16.0,5.0,17.0,7.0,113.0,2023-09-11 03:03:54.000,0.70.1,16.0,9.0,17,True,,4.0,massedit,,,23.0,4792.0,49.0,42.0,https://pypi.org/project/massedit,4792.0,,,,3.0,2023-09-11 02:59:59.000,7.0,,,,,,,,,,,,,,,,
243,mkdocs-versioning,zayd62/mkdocs-versioning,documentation,A tool that allows for versioning sites built with mkdocs.,,https://github.com/zayd62/mkdocs-versioning,https://github.com/zayd62/mkdocs-versioning,MIT,2019-07-20 18:09:56.000,2021-08-01 15:51:53.000000,2021-08-01 15:51:53,133.0,,6.0,3.0,39.0,22.0,40.0,2021-02-11 10:24:03.000,0.4.0,2.0,5.0,17,False,,3.0,mkdocs-versioning,,['mkdocs'],,4316.0,68.0,68.0,https://pypi.org/project/mkdocs-versioning,4316.0,,,,3.0,,,,,,,,,,,,,,,,,,
244,pyenv-installer,pyenv/pyenv-installer,virtual-envs,This tool is used to install `pyenv` and friends.,,https://github.com/pyenv/pyenv-installer,https://github.com/pyenv/pyenv-installer,MIT,2013-06-01 03:48:07.000,2023-06-10 12:37:58.000000,2023-06-10 12:37:58,149.0,,413.0,75.0,60.0,77.0,3838.0,,,,39.0,16,True,,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
245,reloadium,reloadware/reloadium,debugging,Hot Reloading and Profiling for Python.,,https://github.com/reloadware/reloadium,https://github.com/reloadware/reloadium,Apache-2.0,2022-01-15 03:01:41.000,2024-02-20 14:16:19.000000,2024-02-20 14:16:19,54.0,2.0,54.0,25.0,30.0,114.0,2677.0,,,,3.0,16,True,,16.0,reloadium,,,,6032.0,,,https://pypi.org/project/reloadium,6032.0,,,,3.0,,,,,,,,,,,,,,,,,,
246,dh-virtualenv,spotify/dh-virtualenv,virtual-envs,Python virtualenvs in Debian packages.,,https://github.com/spotify/dh-virtualenv,https://github.com/spotify/dh-virtualenv,GPL-2.0,2013-10-09 19:03:43.000,2023-05-18 15:24:11.000000,2023-01-03 15:31:24,422.0,,177.0,41.0,154.0,172.0,1598.0,,,,61.0,16,False,,35.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
247,tbvaccine,skorokithakis/tbvaccine,logging,A small utility to pretty-print Python tracebacks.,,https://github.com/skorokithakis/tbvaccine,https://github.com/skorokithakis/tbvaccine,MIT,2016-08-27 17:31:59.000,2020-03-01 19:24:46.000000,2020-03-01 19:24:44,80.0,,13.0,6.0,18.0,13.0,376.0,2018-12-14 18:07:29.000,0.3.1,12.0,12.0,16,False,,7.0,tbvaccine,,,,1972.0,15.0,15.0,https://pypi.org/project/tbvaccine,1972.0,,,,3.0,2018-12-14 18:07:29.000,,,,,,,,,,,,,,,,,
248,pycycle,bndr/pycycle,linters,Tool for pinpointing circular imports in Python. Find cyclic imports in any project.,,https://github.com/bndr/pycycle,https://github.com/bndr/pycycle,MIT,2017-01-28 17:22:00.000,2022-01-15 20:44:01.000000,2017-02-13 18:07:04,26.0,,24.0,6.0,6.0,2.0,324.0,2017-02-13 18:07:58.000,0.0.8,8.0,2.0,16,False,,19.0,pycycle,,,,5065.0,92.0,83.0,https://pypi.org/project/pycycle,5065.0,,,,3.0,2017-02-13 18:07:58.000,9.0,,,,,,,,,,,,,,,,
249,flakehell,life4/flakehell,linters,"Flake8 wrapper to make it nice, legacy-friendly, configurable.",,https://github.com/life4/flakehell,https://github.com/life4/flakehell,MIT,2019-08-06 11:37:21.000,2021-01-11 21:35:41.000000,2021-01-11 21:35:40,368.0,,29.0,5.0,68.0,,233.0,2019-12-19 14:20:08.000,.0.3.3,3.0,16.0,16,False,,,flakehell,,['flake8'],72.0,24205.0,,,https://pypi.org/project/flakehell,24204.0,,,,3.0,,,,,,,,,,,,,,,,,,
250,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2023-12-25 09:43:40.000000,2023-12-25 09:43:39,144.0,1.0,18.0,5.0,70.0,72.0,176.0,2022-07-28 16:33:54.000,0.19.3,21.0,14.0,16,True,,51.0,flake8-simplify,conda-forge/flake8-simplify,,,359969.0,,,https://pypi.org/project/flake8-simplify,359020.0,https://anaconda.org/conda-forge/flake8-simplify,2023-09-26 17:41:17.851,37019.0,3.0,,,,,,,,,,,,,,,,,,
251,dlint,dlint-py/dlint,security,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,,https://github.com/dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2023-06-16 19:27:52.099000,2023-04-10 19:27:15,234.0,,17.0,2.0,16.0,21.0,162.0,,,4.0,16.0,16,True,,22.0,dlint,conda-forge/dlint,,,130876.0,,,https://pypi.org/project/dlint,130725.0,https://anaconda.org/conda-forge/dlint,2023-06-16 19:27:52.099,4233.0,3.0,,,,,,,,,,,,,,,,,,
252,pep8ify,spulec/pep8ify,refactoring,A library that modifies python source code to conform to pep8.,,https://github.com/spulec/pep8ify,https://github.com/spulec/pep8ify,Apache-2.0,2012-06-03 03:31:33.000,2019-03-08 03:06:14.000000,2014-10-24 20:36:38,154.0,,12.0,5.0,7.0,12.0,118.0,2014-10-24 20:36:57.000,0.0.13,13.0,6.0,16,False,,7.0,pep8ify,,,,296.0,66.0,47.0,https://pypi.org/project/pep8ify,296.0,,,,3.0,2014-10-24 20:36:57.000,19.0,,,,,,,,,,,,,,,,
253,cohesion,mschwager/cohesion,code-metrics,A tool for measuring Python class cohesion.,,https://github.com/mschwager/cohesion,https://github.com/mschwager/cohesion,GPL-3.0,2016-08-11 21:09:32.000,2023-06-16 19:27:52.015000,2023-03-08 16:15:03,84.0,,4.0,10.0,2.0,12.0,220.0,2023-03-08 16:22:18.671,1.1.0,10.0,3.0,15,True,,5.0,cohesion,conda-forge/cohesion,,,4461.0,11.0,,https://pypi.org/project/cohesion,4386.0,https://anaconda.org/conda-forge/cohesion,2023-06-16 19:27:52.015,2115.0,3.0,2019-07-10 16:08:05.000,11.0,,,,,,,,,,,,,,,,
254,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2023-09-13 06:38:29.000000,2022-08-29 13:45:55,70.0,,27.0,5.0,18.0,17.0,111.0,,,,12.0,15,False,,10.0,flake8-bandit,,['flake8'],,544626.0,,,https://pypi.org/project/flake8-bandit,544626.0,,,,3.0,,,,,,,,,,,,,,,,,,
255,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,,2016-05-26 17:45:08.632,2023-06-16 13:17:34.885000,2018-06-28 13:35:12,500.0,,13.0,5.0,1.0,,90.0,,,12.0,62.0,15,False,,,memory_profiler,conda-forge/memory_profiler,,,1579186.0,,,https://pypi.org/project/memory_profiler,1574048.0,https://anaconda.org/conda-forge/memory_profiler,2023-06-16 13:17:34.885,482981.0,3.0,,,,,,,,-11.0,,,,,,,,,,
256,universal-build,ml-tooling/universal-build,build-tools,Universal build utilities for containerized build pipelines.,,https://github.com/ml-tooling/universal-build,https://github.com/ml-tooling/universal-build,MIT,2020-10-19 14:57:21.000,2022-11-09 08:14:25.000000,2022-09-15 18:19:20,395.0,,7.0,5.0,34.0,3.0,21.0,2021-11-17 16:59:34.000,0.6.18,28.0,5.0,15,True,,,universal-build,,,19.0,407.0,12.0,12.0,https://pypi.org/project/universal-build,407.0,,,,3.0,,,,,,,,,,,,,,,,,,
257,yala,cemsbr/yala,linters,Yet Another Linter Aggregator.,,https://github.com/cemsbr/yala,https://github.com/cemsbr/yala,MIT,2017-06-02 22:45:50.000,2023-10-17 23:50:57.000000,2023-01-30 07:50:18,198.0,,5.0,2.0,142.0,11.0,14.0,2023-01-30 07:57:23.000,3.2.0,8.0,4.0,15,False,,1.0,yala,,"['flake8', 'pylint']",,1115.0,51.0,51.0,https://pypi.org/project/yala,1115.0,,,,3.0,,,,,,,,,,,,,,,,,,
258,freshenv,raiyanyahya/freshenv,virtual-envs,"Provision, share, manage local and cloud developer environments.",,https://github.com/raiyanyahya/freshenv,https://github.com/raiyanyahya/freshenv,MPL-2.0,2021-12-19 21:38:32.000,2024-01-09 20:27:42.000000,2023-10-13 18:07:34,192.0,,3.0,2.0,230.0,3.0,169.0,2022-08-09 15:40:30.000,3.0.0,5.0,3.0,14,True,,,freshenv,raiyanyahya/freshenv,,,242.0,,,https://pypi.org/project/freshenv,242.0,https://anaconda.org/raiyanyahya/freshenv,,,3.0,,,,,,,,,,,,,,,,,,
259,retype,ambv/retype,refactoring,Re-apply type annotations from .pyi stubs to your codebase.,,https://github.com/ambv/retype,https://github.com/ambv/retype,MIT,2017-03-11 07:54:58.000,2023-06-16 16:07:40.909000,2022-08-14 07:12:06,109.0,,19.0,6.0,28.0,15.0,139.0,2022-08-14 07:10:00.969,22.8.0,12.0,9.0,14,False,,,retype,conda-forge/retype,,,1043.0,19.0,,https://pypi.org/project/retype,709.0,https://anaconda.org/conda-forge/retype,2023-06-16 16:07:40.909,24784.0,3.0,2022-08-14 07:10:00.969,19.0,,,,,,,,,,,,,,,,
260,autoimport,lyz-code/autoimport,formatters,Autoimport automatically fixes wrong import statements.,,https://github.com/lyz-code/autoimport,https://github.com/lyz-code/autoimport,GPL-3.0,2020-10-16 22:43:09.000,2023-11-23 11:10:59.000000,2023-11-23 11:09:40,546.0,,19.0,2.0,206.0,33.0,83.0,,,,15.0,14,True,,14.0,autoimport,,,,3151.0,128.0,128.0,https://pypi.org/project/autoimport,3151.0,,,,3.0,,,,,,,,,,,,,,,,,,
261,livepython,agermanidis/livepython,profiling,Visually trace Python code in real-time.,,https://github.com/agermanidis/livepython,https://github.com/agermanidis/livepython,MIT,2017-10-03 00:19:59.000,2019-01-22 17:39:55.000000,2017-11-14 21:27:52,20.0,,168.0,77.0,4.0,15.0,2552.0,,,,3.0,13,False,,11.0,,,,,,3.0,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
262,subpar,google/subpar,packaging,Subpar is a utility for creating self-contained python executables. It is designed to work well with Bazel.,,https://github.com/google/subpar,https://github.com/google/subpar,Apache-2.0,2016-08-03 20:11:35.000,2022-12-27 14:53:53.000000,2022-12-19 19:23:19,95.0,,66.0,17.0,75.0,30.0,566.0,2019-05-14 20:14:05.000,2.0.0,5.0,16.0,13,False,,34.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
263,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2019-11-17 15:47:15.000,2023-09-10 22:29:17.739000,2019-10-30 17:50:10,279.0,,,1.0,,,19.0,,,6.0,10.0,13,False,,,assertpy,conda-forge/assertpy,,,447496.0,,,https://pypi.org/project/assertpy,446953.0,https://anaconda.org/conda-forge/assertpy,2023-09-10 22:29:17.739,23912.0,3.0,,,,,,,,,,,,,,,,,,
264,pipenv-pipes,gtalarico/pipenv-pipes,virtual-envs,A PipEnv Environment Switcher.,,https://github.com/gtalarico/pipenv-pipes,https://github.com/gtalarico/pipenv-pipes,MIT,2018-05-02 03:56:41.000,2023-10-01 17:28:23.000000,2019-06-27 03:42:48,285.0,,21.0,5.0,22.0,10.0,133.0,,,,5.0,12,False,,4.0,pipenv-pipes,,,,202.0,,,https://pypi.org/project/pipenv-pipes,202.0,,,,3.0,,,,,,,,,,,,,,,,,,
265,linty_fresh,lyft/linty_fresh,linters,Surface lint errors during code review.,,https://github.com/lyft/linty_fresh,https://github.com/lyft/linty_fresh,Apache-2.0,2015-12-19 02:37:26.000,2023-06-23 23:37:25.000000,2022-12-13 04:09:02,54.0,,21.0,19.0,61.0,1.0,185.0,2018-12-12 19:47:05.000,0.7.0,10.0,18.0,11,False,,8.0,linty-fresh,,"['flake8', 'mypy']",,20.0,,,https://pypi.org/project/linty-fresh,20.0,,,,3.0,2018-12-12 19:47:05.000,,,,,,,,,,,,,,,,,
266,pytest-play,pytest-dev/pytest-play,testing,pytest plugin that let you automate actions and assertions with test metrics reporting executing plain YAML files.,,https://github.com/pytest-dev/pytest-play,https://github.com/pytest-dev/pytest-play,Apache-2.0,2017-12-14 09:08:26.000,2019-08-20 15:57:27.000000,2019-06-12 11:57:28,382.0,,4.0,9.0,62.0,25.0,68.0,,,,3.0,11,False,,4.0,pytest-play,,['pytest'],,58.0,,,https://pypi.org/project/pytest-play,58.0,,,,3.0,,,,,,,,,,,,,,,,,,
267,pyship,jamesabel/pyship,packaging,pyship - ship Python desktop apps to end users.,,https://github.com/jamesabel/pyship,https://github.com/jamesabel/pyship,MIT,2020-04-23 04:45:03.000,2023-06-06 05:02:28.000000,2023-06-06 05:02:21,291.0,,3.0,5.0,6.0,,37.0,,,,2.0,9,False,,6.0,pyship,,,,96.0,,,https://pypi.org/project/pyship,96.0,,,,3.0,,,,,,,,,,,,,,,,,,
