,name,github_id,category,description,resource,homepage,contributor_count,github_url,license,created_at,updated_at,fork_count,open_issue_count,star_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,last_commit_pushed_at,commit_count,recent_commit_count,watchers_count,pr_count,closed_issue_count,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,github_release_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,updated_github_id,conda_forge
232,pyheat,csurfer/pyheat,profiling,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,,https://github.com/csurfer/pyheat,5.0,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000,2021-09-18 20:16:24.000000,40.0,5.0,733.0,17,False,py-heat,,,87.0,81.0,https://pypi.org/project/py-heat,2018-12-06 03:59:34.000,2018-12-06 03:59:34.000,0.0.6,6.0,6.0,1264.0,1264.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
233,pycycle,bndr/pycycle,linters,Tool for pinpointing circular imports in Python. Find cyclic imports in any project.,,https://github.com/bndr/pycycle,2.0,https://github.com/bndr/pycycle,MIT,2017-01-28 17:22:00.000,2022-01-15 20:44:01.000000,22.0,21.0,338.0,17,False,pycycle,,,116.0,113.0,https://pypi.org/project/pycycle,2017-02-13 18:07:58.000,2017-02-13 18:07:58.000,0.0.8,8.0,3.0,19826.0,19826.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
234,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://unimport.hakancelik.dev/,16.0,,MIT,,2026-06-02 15:33:55.000000,21.0,,247.0,17,True,unimport,,,219.0,174.0,https://pypi.org/project/unimport,2026-06-02 15:33:55.000,2026-02-18 10:29:08.000,1.3.1,60.0,45.0,35247.0,35247.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
235,flakehell,life4/flakehell,linters,"Flake8 wrapper to make it nice, legacy-friendly, configurable.",,https://github.com/life4/flakehell,16.0,https://github.com/life4/flakehell,MIT,2019-08-06 11:37:21.000,2021-01-11 21:35:41.000000,46.0,4.0,227.0,17,False,flakehell,,['flake8'],18.0,,https://pypi.org/project/flakehell,2021-01-11 18:41:10.489,2021-01-11 18:41:10.489,0.9.0,28.0,18.0,11218.0,11218.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
236,com2ann,ilevkivskyi/com2ann,refactoring,Tool for translation type comments to type annotations in Python.,,https://github.com/ilevkivskyi/com2ann,8.0,https://github.com/ilevkivskyi/com2ann,MIT,2016-09-09 07:17:02.000,2025-06-02 23:03:18.000000,13.0,10.0,155.0,17,False,com2ann,,,105.0,103.0,https://pypi.org/project/com2ann,2021-08-21 09:01:26.000,2021-08-21 09:01:26.000,0.3.0,3.0,2.0,29612.0,29612.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
237,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,29.0,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2025-09-22 12:12:06.000000,116.0,30.0,5790.0,16,True,xxh-xxh,,,,,https://pypi.org/project/xxh-xxh,2024-04-06 23:52:28.000,2024-04-06 23:52:28.000,0.8.14,55.0,,1114.0,1114.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
238,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,10.0,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2025-09-06 15:27:49.000000,73.0,21.0,1689.0,16,True,birdseye,,,9.0,,https://pypi.org/project/birdseye,2025-09-06 15:27:49.000,2025-09-06 15:27:49.000,0.10.0,42.0,9.0,1285.0,1285.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
239,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,32.0,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2024-04-09 12:58:32.000000,119.0,34.0,893.0,16,False,pynsist,,,273.0,259.0,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,2020-07-03 08:11:24.000,2.5.1,22.0,14.0,,,,,,3.0,,,,,,,,,,,,-4.0,,,,,,,,,,,,
240,tbvaccine,skorokithakis/tbvaccine,logging,A small utility to pretty-print Python tracebacks.,,https://github.com/skorokithakis/tbvaccine,12.0,https://github.com/skorokithakis/tbvaccine,MIT,2016-08-27 17:31:59.000,2018-12-14 18:07:29.000000,12.0,5.0,301.0,16,False,tbvaccine,,,17.0,17.0,https://pypi.org/project/tbvaccine,2018-12-14 18:07:29.000,2018-12-14 18:07:29.000,0.3.1,12.0,,8606.0,8606.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
241,pynt,rags/pynt,build-tools,A pynt of Python build.,,https://github.com/rags/pynt,10.0,https://github.com/rags/pynt,MIT,2012-11-17 13:12:49.000,2025-07-16 13:54:30.000000,19.0,11.0,155.0,16,False,pynt,,,131.0,130.0,https://pypi.org/project/pynt,2018-06-24 06:23:48.000,2018-06-24 06:23:48.000,0.8.2,7.0,1.0,2225.0,2225.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
242,pyformat,myint/pyformat,formatters,Formats Python code to follow a consistent style.,,https://github.com/myint/pyformat,3.0,https://github.com/myint/pyformat,Saxpath,2013-03-24 21:45:30.000,2024-01-01 00:20:53.000000,10.0,7.0,94.0,16,False,pyformat,,,1923.0,1915.0,https://pypi.org/project/pyformat,2024-01-01 00:20:50.000,2014-09-07 13:57:37.000,0.5.7,24.0,8.0,4994.0,4994.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
243,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,9.0,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2025-04-22 14:56:27.130000,9.0,9.0,64.0,16,False,pylint-flask,conda-forge/pylint-flask,['pylint'],8301.0,8295.0,https://pypi.org/project/pylint-flask,2019-01-30 19:26:02.000,,,5.0,6.0,,3451.0,https://anaconda.org/conda-forge/pylint-flask,2025-04-22 14:56:27.130,417689.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
244,mkdocs-versioning,zayd62/mkdocs-versioning,documentation,A tool that allows for versioning sites built with mkdocs.,,https://github.com/zayd62/mkdocs-versioning,5.0,https://github.com/zayd62/mkdocs-versioning,MIT,2019-07-20 18:09:56.000,2021-08-01 15:51:53.000000,5.0,7.0,40.0,16,False,mkdocs-versioning,,['mkdocs'],182.0,182.0,https://pypi.org/project/mkdocs-versioning,2021-02-11 10:24:35.000,2021-02-11 10:24:35.000,0.4.0,6.0,,7866.0,7866.0,,,,3.0,,,,,,2021-08-01 15:51:53,133.0,,1.0,39.0,22.0,,,,,,,,,,,,,
245,reloadium,reloadware/reloadium,debugging,Hot Reloading and Profiling for Python.,,https://github.com/reloadware/reloadium,3.0,https://github.com/reloadware/reloadium,Apache-2.0,2022-01-15 03:01:41.000,2024-05-24 16:13:26.000000,63.0,35.0,2999.0,15,False,reloadium,,,,,https://pypi.org/project/reloadium,2024-05-22 15:28:18.000,2024-05-22 15:28:18.000,1.5.1,50.0,,2139.0,2139.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
246,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,22.0,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000000,244.0,27.0,2183.0,15,False,python-taint,,,2.0,,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,2018-04-09 03:32:38.000,0.2.0,15.0,2.0,991.0,991.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
247,fake2db,emirozer/fake2db,testing,create custom test databases that are populated with fake data.,,https://github.com/emirozer/fake2db,18.0,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000,2021-12-15 15:44:45.608000,120.0,7.0,2148.0,15,False,fake2db,,,33.0,33.0,https://pypi.org/project/fake2db,2021-12-15 15:44:45.608,2021-12-15 15:44:45.608,0.1.0,23.0,,475.0,475.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
248,bellybutton,hchasestevens/bellybutton,linters,Custom Python linting through AST expressions.,,https://github.com/hchasestevens/bellybutton,7.0,https://github.com/hchasestevens/bellybutton,MIT,2018-02-17 06:31:44.000,2023-07-27 15:15:12.000000,14.0,11.0,267.0,15,False,bellybutton,,,51.0,50.0,https://pypi.org/project/bellybutton,2023-07-27 15:15:12.000,2023-07-27 15:15:12.000,0.3.2,12.0,1.0,976.0,976.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
249,cohesion,mschwager/cohesion,code-metrics,A tool for measuring Python class cohesion.,,https://github.com/mschwager/cohesion,3.0,https://github.com/mschwager/cohesion,GPL-3.0,2016-08-11 21:09:32.000,2025-04-22 14:58:04.676000,6.0,8.0,253.0,15,False,cohesion,conda-forge/cohesion,,13.0,,https://pypi.org/project/cohesion,2024-12-09 15:14:21.000,2024-12-09 15:14:21.000,1.2.0,11.0,13.0,24538.0,24662.0,https://anaconda.org/conda-forge/cohesion,2025-04-22 14:58:04.676,7233.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
250,imhotep,justinabrahms/imhotep,linters,A static-analysis bot for Github.,,https://github.com/justinabrahms/imhotep,17.0,https://github.com/justinabrahms/imhotep,MIT,2012-12-17 01:26:32.000,2022-02-20 06:09:25.000000,36.0,20.0,217.0,15,False,imhotep,,,19.0,15.0,https://pypi.org/project/imhotep,2022-02-20 06:09:19.000,2022-02-20 06:09:19.000,2.0.0,10.0,4.0,227.0,227.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
251,pip-run,jaraco/pip-run,dependency-managers,pip-run - dynamic dependency loader for Python.,,https://github.com/jaraco/pip-run,25.0,https://github.com/jaraco/pip-run,,2016-01-25 01:59:13.000,2025-05-30 00:58:13.000000,20.0,10.0,138.0,15,False,pip-run,,,98.0,88.0,https://pypi.org/project/pip-run,2025-05-30 00:58:13.000,2025-05-30 00:58:13.000,16.1.0,72.0,10.0,10122.0,10122.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
252,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,70.0,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2024-09-18 19:08:52.000000,399.0,99.0,6314.0,14,False,,,,24.0,24.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
253,vex,sashahart/vex,virtual-envs,Run a command in the named virtualenv.,,https://github.com/sashahart/vex,3.0,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2019-05-10 19:21:38.000000,19.0,1.0,351.0,14,False,vex,,,37.0,34.0,https://pypi.org/project/vex,2019-05-10 19:21:38.000,2019-05-10 19:21:38.000,0.0.19,18.0,3.0,194.0,194.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
254,massedit,elmotec/massedit,refactoring,Programmatically edit text files with Python. Useful for source to source transformations.,,https://github.com/elmotec/massedit,9.0,https://github.com/elmotec/massedit,MIT,2012-03-11 16:18:30.000,2025-09-21 21:50:29.000000,14.0,1.0,116.0,14,True,massedit,,,57.0,54.0,https://pypi.org/project/massedit,2025-09-21 21:30:16.000,2025-09-21 21:30:16.000,0.71.0,17.0,3.0,1029.0,1029.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
255,pytest-play,pytest-dev/pytest-play,testing,pytest plugin that let you automate actions and assertions with test metrics reporting executing plain YAML files.,,https://github.com/pytest-dev/pytest-play,3.0,https://github.com/pytest-dev/pytest-play,Apache-2.0,2017-12-14 09:08:26.000,2019-08-20 15:57:27.000000,4.0,5.0,73.0,14,False,pytest-play,,['pytest'],10.0,,https://pypi.org/project/pytest-play,2019-06-12 11:59:29.000,2019-06-12 11:59:29.000,2.3.1,23.0,10.0,2500.0,2500.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
256,pyship,jamesabel/pyship,packaging,pyship - ship Python desktop apps to end users.,,https://github.com/jamesabel/pyship,2.0,https://github.com/jamesabel/pyship,MIT,2020-04-23 04:45:03.000,2026-07-19 22:30:31.000000,3.0,4.0,45.0,14,False,pyship,,,13.0,13.0,https://pypi.org/project/pyship,2026-07-19 22:30:31.000,2026-07-19 22:30:31.000,0.7.5,36.0,,155.0,155.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
257,yala,cemsbr/yala,linters,Yet Another Linter Aggregator.,,https://github.com/cemsbr/yala,4.0,https://github.com/cemsbr/yala,MIT,2017-06-02 22:45:50.000,2023-01-30 07:52:09.000000,5.0,1.0,14.0,14,False,yala,,"['flake8', 'pylint']",68.0,58.0,https://pypi.org/project/yala,2021-11-15 05:05:38.000,2023-01-30 07:35:02.100,3.2.0,29.0,10.0,1413.0,1413.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
258,retype,ambv/retype,refactoring,Re-apply type annotations from .pyi stubs to your codebase.,,https://github.com/ambv/retype,9.0,https://github.com/ambv/retype,MIT,2017-03-11 07:54:58.000,2025-04-22 14:56:45.636000,18.0,1.0,142.0,13,False,retype,conda-forge/retype,,4.0,,https://pypi.org/project/retype,2022-08-14 07:10:00.969,2022-08-14 07:10:00.969,22.8.0,12.0,4.0,2111.0,3041.0,https://anaconda.org/conda-forge/retype,2025-04-22 14:56:45.636,66050.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
259,pep8ify,spulec/pep8ify,refactoring,A library that modifies python source code to conform to pep8.,,https://github.com/spulec/pep8ify,6.0,https://github.com/spulec/pep8ify,Apache-2.0,2012-06-03 03:31:33.000,2019-03-08 03:06:14.000000,12.0,7.0,118.0,13,False,pep8ify,,,66.0,66.0,https://pypi.org/project/pep8ify,2014-10-24 20:36:57.000,2014-10-24 20:36:57.000,0.0.13,13.0,,28.0,28.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
260,pyenv-installer,pyenv/pyenv-installer,virtual-envs,This tool is used to install `pyenv` and friends.,,https://github.com/pyenv/pyenv-installer,43.0,https://github.com/pyenv/pyenv-installer,MIT,2013-06-01 03:48:07.000,2024-04-21 19:06:48.000000,423.0,3.0,3900.0,12,False,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
261,subpar,google/subpar,packaging,Subpar is a utility for creating self-contained python executables. It is designed to work well with Bazel.,,https://github.com/google/subpar,16.0,https://github.com/google/subpar,Apache-2.0,2016-08-03 20:11:35.000,2022-12-27 14:53:53.000000,71.0,44.0,571.0,12,False,,,,,,,,2019-05-14 20:14:05.000,2.0.0,5.0,,,,,,,3.0,,,,,,2022-12-19 19:23:19,95.0,,2.0,75.0,30.0,,,,,,,,,,,,,
262,linty_fresh,lyft/linty_fresh,linters,Surface lint errors during code review.,,https://github.com/lyft/linty_fresh,18.0,https://github.com/lyft/linty_fresh,Apache-2.0,2015-12-19 02:37:26.000,2023-06-23 23:37:25.000000,27.0,9.0,184.0,12,False,linty-fresh,,"['flake8', 'mypy']",,,https://pypi.org/project/linty-fresh,2018-12-12 19:47:05.000,2018-12-12 19:47:05.000,0.7.0,10.0,,35.0,35.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
263,freshenv,raiyanyahya/freshenv,virtual-envs,"Provision, share, manage local and cloud developer environments.",,https://github.com/raiyanyahya/freshenv,3.0,https://github.com/raiyanyahya/freshenv,MPL-2.0,2021-12-19 21:38:32.000,2023-02-03 19:03:46.000000,3.0,2.0,154.0,12,False,freshenv,raiyanyahya/freshenv,,2.0,2.0,https://pypi.org/project/freshenv,2022-11-06 21:28:09.190,2022-11-06 21:28:09.190,3.0.2,43.0,,320.0,320.0,https://anaconda.org/raiyanyahya/freshenv,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
264,lintlang,hermes-labs-ai/lintlang,linters,"Static analysis for AI agent configs, tool descriptions, and system prompts catches vague tool descriptions, missing..",,https://github.com/hermes-labs-ai/lintlang,2.0,https://github.com/hermes-labs-ai/lintlang,Apache-2.0,2026-03-02 14:47:43.292,2026-09-03 03:07:46.000000,1.0,5.0,63.0,12,True,lintlang,,,,,https://pypi.org/project/lintlang,2026-09-03 03:07:46.000,2026-09-03 03:07:46.000,0.5.3,15.0,,1641.0,1641.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
265,universal-build,ml-tooling/universal-build,build-tools,Universal build utilities for containerized build pipelines.,,https://github.com/ml-tooling/universal-build,5.0,https://github.com/ml-tooling/universal-build,MIT,2020-10-19 14:57:21.000,2022-11-09 08:14:25.000000,8.0,1.0,25.0,12,True,universal-build,,,7.0,,https://pypi.org/project/universal-build,2021-11-16 23:08:45.000,2021-11-16 23:08:45.000,0.6.18,40.0,7.0,157.0,157.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
266,livepython,agermanidis/livepython,profiling,Visually trace Python code in real-time.,,https://github.com/agermanidis/livepython,3.0,https://github.com/agermanidis/livepython,MIT,2017-10-03 00:19:59.000,2019-01-22 17:39:55.000000,169.0,11.0,2566.0,11,False,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
267,dh-virtualenv,spotify/dh-virtualenv,virtual-envs,Python virtualenvs in Debian packages.,,https://github.com/spotify/dh-virtualenv,61.0,https://github.com/spotify/dh-virtualenv,GPL-2.0,2013-10-09 19:03:43.000,2024-04-27 01:41:37.000000,185.0,40.0,1625.0,11,False,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
268,pipenv-pipes,gtalarico/pipenv-pipes,virtual-envs,A PipEnv Environment Switcher.,,https://github.com/gtalarico/pipenv-pipes,5.0,https://github.com/gtalarico/pipenv-pipes,MIT,2018-05-02 03:56:41.000,2019-06-27 03:42:49.000000,11.0,7.0,126.0,10,False,pipenv-pipes,,,,,https://pypi.org/project/pipenv-pipes,2018-11-08 03:05:43.000,2018-11-08 03:05:43.000,0.7.1,25.0,,138.0,138.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
